vehicle_id,insured_value_million_toman,risk_score,segment,has_own_damage_policy,record_type
V06613,1447.434657,0.65438096,standard,False,synthetic
V06614,1398.226646,1.00275962,standard,True,synthetic
V06615,250.0,0.75442152,standard,True,synthetic
V06616,660.970586,0.69211306,preferred,True,synthetic
V06617,313.277188,1.5602745,standard,True,synthetic
V06618,650.72753,2.1567671,preferred,True,synthetic
V06619,280.066833,1.74756367,preferred,False,synthetic
V06620,250.0,0.98627653,standard,True,synthetic
V06621,1273.007898,1.06169723,standard,True,synthetic
V06622,680.516709,0.76002395,preferred,False,synthetic
V06623,1413.228892,0.95759037,standard,True,synthetic
V06624,325.197017,0.78117681,standard,True,synthetic
V06625,810.062563,1.21607029,standard,True,synthetic
V06626,1501.940804,1.00672916,standard,False,synthetic
V06627,967.919637,0.96793682,standard,True,synthetic
V06628,635.457148,1.11790529,standard,False,synthetic
V06629,1453.276355,1.11092023,standard,True,synthetic
V06630,722.085903,2.04955625,standard,True,synthetic
V06631,570.950501,1.46281516,preferred,True,synthetic
V06632,1082.799938,0.74816059,preferred,True,synthetic
V06633,1005.046829,0.74126448,standard,True,synthetic
V06634,494.696403,0.9199571,standard,True,synthetic
V06635,1137.625318,1.39959218,standard,True,synthetic
V06636,781.07974,0.65298074,standard,False,synthetic
V06637,1213.540521,0.48316997,standard,False,synthetic
V06638,1062.926899,0.58284045,preferred,True,synthetic
V06639,826.258375,0.9152335,preferred,True,synthetic
V06640,1131.282203,1.62387131,standard,True,synthetic
V06641,637.983518,0.65787177,standard,True,synthetic
V06642,667.004004,1.6552201,standard,True,synthetic
V06643,743.608164,1.37373796,standard,True,synthetic
V06644,996.986296,0.651777,standard,True,synthetic
V06645,1084.750374,0.73967973,standard,True,synthetic
V06646,949.354494,1.02891391,standard,True,synthetic
V06647,549.372588,0.96623522,standard,True,synthetic
V06648,2843.197555,1.20199996,commercial,True,synthetic
V06649,2238.105596,0.89366194,commercial,False,synthetic
V06650,1537.415269,0.90032962,standard,True,synthetic
V06651,423.470628,0.91216797,standard,True,synthetic
V06652,594.181102,1.27511263,commercial,True,synthetic
V06653,369.598996,2.07406064,standard,True,synthetic
V06654,1059.828425,1.12628823,standard,True,synthetic
V06655,661.989484,0.95958825,preferred,True,synthetic
V06656,1589.516559,1.0529246,standard,True,synthetic
V06657,1355.554476,0.66449667,commercial,False,synthetic
V06658,353.953627,0.93065106,standard,False,synthetic
V06659,1255.8223,1.28801343,standard,False,synthetic
V06660,1593.936658,0.89004254,preferred,False,synthetic
V06661,792.418697,1.30683699,standard,True,synthetic
V06662,776.206313,0.69013688,commercial,False,synthetic
V06663,1865.961164,1.01316117,preferred,False,synthetic
V06664,734.860366,0.74288744,standard,True,synthetic
V06665,385.918554,0.5154384,standard,True,synthetic
V06666,1455.50888,0.85283489,standard,True,synthetic
V06667,837.23443,0.80842959,commercial,False,synthetic
V06668,654.057898,0.93397506,standard,False,synthetic
V06669,1261.675003,0.67986413,standard,True,synthetic
V06670,1986.112697,0.48207984,standard,False,synthetic
V06671,479.803963,0.81769033,standard,True,synthetic
V06672,475.150939,1.6782414,standard,False,synthetic
V06673,2006.998591,0.75907876,preferred,True,synthetic
V06674,1570.63896,0.73360042,standard,False,synthetic
V06675,631.376687,1.21900544,commercial,True,synthetic
V06676,927.350327,0.92859866,standard,True,synthetic
V06677,250.0,1.22741158,commercial,False,synthetic
V06678,752.973804,1.31853055,commercial,False,synthetic
V06679,634.62815,0.96831715,preferred,False,synthetic
V06680,460.125459,0.88404406,standard,False,synthetic
V06681,1084.593963,1.94359701,standard,True,synthetic
V06682,775.674509,0.64325084,preferred,True,synthetic
V06683,1056.322749,0.66165661,standard,False,synthetic
V06684,1391.040146,1.0065615,standard,True,synthetic
V06685,459.925903,1.60034585,standard,False,synthetic
V06686,725.499891,1.34001073,standard,True,synthetic
V06687,1320.298419,2.12386502,standard,False,synthetic
V06688,434.751456,0.86153613,standard,True,synthetic
V06689,292.76151,0.95479502,standard,False,synthetic
V06690,899.504946,0.74862568,preferred,True,synthetic
V06691,2039.645419,1.15821675,standard,False,synthetic
V06692,754.859941,0.74975958,standard,False,synthetic
V06693,468.581251,1.03270815,preferred,True,synthetic
V06694,965.192844,0.84931912,standard,False,synthetic
V06695,716.667494,0.99587632,standard,True,synthetic
V06696,336.54184,1.60888259,preferred,True,synthetic
V06697,2413.946774,1.46007746,standard,True,synthetic
V06698,957.218271,0.88340311,standard,True,synthetic
V06699,720.005486,1.01747796,standard,True,synthetic
V06700,671.510818,1.76461852,standard,True,synthetic
V06701,1188.034206,0.72853567,standard,True,synthetic
V06702,1756.979321,0.93036765,preferred,False,synthetic
V06703,468.224416,0.77818838,commercial,True,synthetic
V06704,1493.000072,1.07435888,commercial,True,synthetic
V06705,580.624955,0.95570219,preferred,False,synthetic
V06706,2006.684741,1.00927917,standard,False,synthetic
V06707,1165.77718,1.03375327,standard,True,synthetic
V06708,1124.469104,0.73605935,preferred,True,synthetic
V06709,789.877192,0.66845811,preferred,True,synthetic
V06710,1077.720293,0.69905606,standard,False,synthetic
V06711,811.617919,1.29380433,standard,False,synthetic
V06712,1301.791832,0.89210638,standard,True,synthetic
V06713,779.706002,0.90159372,commercial,True,synthetic
V06714,514.357635,1.29766715,standard,False,synthetic
V06715,2161.863028,0.78569841,commercial,True,synthetic
V06716,1545.191964,1.133452,standard,True,synthetic
V06717,260.649502,2.12303777,preferred,True,synthetic
V06718,2267.902276,0.75137404,commercial,True,synthetic
V06719,959.414923,1.01941608,standard,True,synthetic
V06720,433.726366,0.93348304,preferred,True,synthetic
V06721,882.536288,0.5396207,preferred,True,synthetic
V06722,869.810052,0.56962939,standard,True,synthetic
V06723,529.964684,1.23927949,standard,True,synthetic
V06724,306.290604,1.10580173,preferred,False,synthetic
V06725,868.604026,1.07175277,preferred,False,synthetic
V06726,763.032065,0.53112016,standard,True,synthetic
V06727,411.047827,0.81725074,standard,False,synthetic
V06728,860.036702,1.30078647,commercial,False,synthetic
V06729,775.842536,1.02181426,commercial,True,synthetic
V06730,1082.110791,1.38696711,standard,True,synthetic
V06731,954.202111,0.66539434,commercial,True,synthetic
V06732,1077.849924,1.16205013,standard,False,synthetic
V06733,561.374737,1.82341225,standard,True,synthetic
V06734,1148.941256,0.63246792,commercial,True,synthetic
V06735,417.629024,1.21505273,standard,True,synthetic
V06736,740.506245,1.20348951,standard,True,synthetic
V06737,472.054083,1.12968435,standard,True,synthetic
V06738,550.848679,0.86823149,standard,True,synthetic
V06739,585.407079,0.91453361,preferred,True,synthetic
V06740,599.013489,0.69416548,standard,True,synthetic
V06741,1856.23912,0.50624332,preferred,True,synthetic
V06742,474.722006,0.67382914,standard,True,synthetic
V06743,1364.470759,1.34300223,standard,True,synthetic
V06744,646.220572,1.44702908,standard,True,synthetic
V06745,585.15188,0.83208021,standard,True,synthetic
V06746,818.390351,0.60721516,preferred,True,synthetic
V06747,600.981717,0.6591694,standard,True,synthetic
V06748,471.665106,0.76017996,preferred,True,synthetic
V06749,892.035937,1.00986152,preferred,True,synthetic
V06750,1245.729426,1.82077154,standard,False,synthetic
V06751,758.288708,1.17595833,standard,True,synthetic
V06752,1501.588,1.20351944,standard,True,synthetic
V06753,541.41096,0.60850106,standard,True,synthetic
V06754,540.438368,1.0258421,commercial,True,synthetic
V06755,820.326565,0.57216231,standard,False,synthetic
V06756,1050.283344,0.88303897,standard,False,synthetic
V06757,375.056931,1.54627225,preferred,True,synthetic
V06758,529.028128,1.09347059,standard,True,synthetic
V06759,642.739456,0.97352302,preferred,False,synthetic
V06760,1708.201208,1.33892565,standard,True,synthetic
V06761,1010.51254,1.33611248,preferred,True,synthetic
V06762,465.734047,2.13713965,preferred,True,synthetic
V06763,2486.408255,1.62589952,standard,True,synthetic
V06764,681.670549,0.80850117,standard,True,synthetic
V06765,443.744133,1.1459031,standard,True,synthetic
V06766,386.626192,1.06412931,commercial,True,synthetic
V06767,517.956519,1.05951179,standard,True,synthetic
V06768,1102.714375,1.28709308,standard,True,synthetic
V06769,725.491085,0.68894569,preferred,True,synthetic
V06770,1263.331849,1.26495547,standard,True,synthetic
V06771,682.383538,2.01691185,standard,False,synthetic
V06772,574.113369,1.31168175,standard,False,synthetic
V06773,2218.096942,1.71973488,standard,True,synthetic
V06774,413.083105,1.36568709,preferred,True,synthetic
V06775,612.542096,1.01566905,commercial,True,synthetic
V06776,556.055063,0.64643166,standard,True,synthetic
V06777,1026.339175,1.10561289,preferred,True,synthetic
V06778,1391.441755,0.60805487,standard,False,synthetic
V06779,443.155687,0.6234386,standard,True,synthetic
V06780,861.221626,1.22424266,preferred,False,synthetic
V06781,756.483601,1.4294497,preferred,True,synthetic
V06782,1057.977958,1.12849359,standard,False,synthetic
V06783,880.36813,1.67775498,standard,False,synthetic
V06784,250.0,0.77789004,preferred,False,synthetic
V06785,558.46496,1.03478861,standard,True,synthetic
V06786,513.757071,1.260437,standard,True,synthetic
V06787,423.18731,1.22832678,preferred,True,synthetic
V06788,1618.684613,0.88803284,standard,True,synthetic
V06789,796.659064,0.90312012,standard,False,synthetic
V06790,836.10148,0.90879984,preferred,True,synthetic
V06791,1253.018702,1.00480217,standard,True,synthetic
V06792,676.585629,0.63397241,preferred,True,synthetic
V06793,320.577341,1.43330888,preferred,True,synthetic
V06794,600.079187,1.21048938,standard,True,synthetic
V06795,591.29858,1.55885996,preferred,False,synthetic
V06796,574.110466,1.30107017,standard,True,synthetic
V06797,1689.394263,0.9478736,standard,True,synthetic
V06798,1098.598529,1.35824499,standard,False,synthetic
V06799,731.787364,0.99692213,preferred,True,synthetic
V06800,737.79419,0.67907231,standard,True,synthetic
V06801,1152.904533,1.58045682,standard,True,synthetic
V06802,708.438271,0.81602148,preferred,False,synthetic
V06803,685.141765,1.00321924,preferred,False,synthetic
V06804,1062.819318,1.26970444,commercial,False,synthetic
V06805,743.659013,1.28497353,preferred,False,synthetic
V06806,1135.126978,1.21953445,standard,True,synthetic
V06807,594.732161,0.60245086,standard,True,synthetic
V06808,773.915519,0.54998145,preferred,True,synthetic
V06809,644.285924,0.97886928,preferred,True,synthetic
V06810,599.214057,1.4918623,preferred,True,synthetic
V06811,362.613026,1.1338711,standard,True,synthetic
V06812,471.40906,0.72180782,standard,False,synthetic
V06813,2313.923065,1.31494281,standard,True,synthetic
V06814,460.945439,1.28521871,commercial,True,synthetic
V06815,516.456125,1.46425704,standard,False,synthetic
V06816,250.0,0.53187776,commercial,False,synthetic
V06817,760.183023,0.73039808,commercial,True,synthetic
V06818,504.081467,1.75609279,preferred,True,synthetic
V06819,928.074036,0.59671299,standard,True,synthetic
V06820,634.660145,1.35178121,standard,False,synthetic
V06821,250.0,0.8085575,standard,True,synthetic
V06822,578.631815,1.4008272,preferred,False,synthetic
V06823,1118.957225,1.11848382,standard,True,synthetic
V06824,305.341749,0.86314041,standard,False,synthetic
V06825,1287.56884,1.2173511,preferred,False,synthetic
V06826,1010.86777,0.90472306,preferred,True,synthetic
V06827,407.039857,0.67589275,preferred,True,synthetic
V06828,705.969147,1.57439303,standard,True,synthetic
V06829,381.504364,0.95304143,standard,False,synthetic
V06830,647.262133,1.46414643,preferred,False,synthetic
V06831,644.500071,1.20736512,standard,True,synthetic
V06832,1370.847054,1.09124644,standard,False,synthetic
V06833,287.46003,0.81813772,standard,True,synthetic
V06834,456.198026,1.30368494,standard,True,synthetic
V06835,830.493779,0.8338675,standard,True,synthetic
V06836,918.302546,0.5026414,standard,True,synthetic
V06837,779.415932,1.5475833,standard,True,synthetic
V06838,542.04047,0.92949406,standard,True,synthetic
V06839,469.853679,0.83630834,preferred,True,synthetic
V06840,443.94286,1.54087077,preferred,True,synthetic
V06841,851.18527,1.90554916,standard,True,synthetic
V06842,942.921226,0.871594,standard,True,synthetic
V06843,406.469047,0.85326692,standard,True,synthetic
V06844,497.624851,1.44992217,commercial,False,synthetic
V06845,806.004725,0.77985553,preferred,True,synthetic
V06846,910.104469,0.81443067,standard,False,synthetic
V06847,280.161211,1.094223,standard,True,synthetic
V06848,743.503089,1.08002776,standard,True,synthetic
V06849,1377.297598,0.93834099,standard,True,synthetic
V06850,1445.379848,0.61171159,standard,False,synthetic
V06851,861.107045,1.13987958,preferred,True,synthetic
V06852,510.117686,1.04225775,standard,True,synthetic
V06853,407.013039,1.15403679,preferred,True,synthetic
V06854,1006.939114,0.98401304,preferred,False,synthetic
V06855,775.373957,0.7407721,preferred,True,synthetic
V06856,510.19257,1.00122328,preferred,True,synthetic
V06857,685.55005,1.34439282,standard,False,synthetic
V06858,1415.376698,1.08994458,standard,True,synthetic
V06859,800.170122,1.04472809,standard,True,synthetic
V06860,1270.285798,1.34968235,standard,True,synthetic
V06861,250.0,0.47554884,commercial,True,synthetic
V06862,563.730379,1.29319392,preferred,True,synthetic
V06863,1196.115535,1.03446542,standard,False,synthetic
V06864,973.471297,0.99410662,preferred,True,synthetic
V06865,435.220333,1.53809522,preferred,True,synthetic
V06866,1537.081798,0.77373421,commercial,False,synthetic
V06867,1284.284801,1.34839881,standard,True,synthetic
V06868,538.51642,0.93520455,standard,True,synthetic
V06869,1469.137082,1.21632711,commercial,False,synthetic
V06870,868.17034,0.8084703,standard,True,synthetic
V06871,364.982054,0.61634312,standard,True,synthetic
V06872,415.660921,0.90857061,standard,True,synthetic
V06873,631.17517,0.95681534,standard,True,synthetic
V06874,473.813201,2.32345075,standard,True,synthetic
V06875,1504.18966,1.1219152,standard,True,synthetic
V06876,1050.257299,0.62708407,standard,False,synthetic
V06877,765.24498,1.3165167,preferred,True,synthetic
V06878,511.284909,2.09553749,standard,False,synthetic
V06879,772.692627,1.33755873,standard,True,synthetic
V06880,508.283997,0.92497654,standard,False,synthetic
V06881,378.270573,0.62953116,standard,True,synthetic
V06882,947.917725,0.5916778,standard,False,synthetic
V06883,628.146585,1.3500342,preferred,True,synthetic
V06884,2122.001978,0.8139269,standard,False,synthetic
V06885,533.177321,1.12476586,preferred,True,synthetic
V06886,304.372531,1.40082439,standard,False,synthetic
V06887,665.827851,1.17568847,preferred,True,synthetic
V06888,516.550396,1.49036871,standard,True,synthetic
V06889,831.421043,1.31382543,standard,True,synthetic
V06890,441.560087,1.76969562,preferred,False,synthetic
V06891,527.127724,1.36993075,standard,False,synthetic
V06892,439.276041,0.62636974,preferred,True,synthetic
V06893,442.182144,0.78277923,standard,True,synthetic
V06894,832.684949,1.70066037,preferred,True,synthetic
V06895,1430.581484,1.1919301,standard,False,synthetic
V06896,722.250696,1.49918759,standard,True,synthetic
V06897,283.198768,1.24667269,standard,True,synthetic
V06898,1302.204496,1.05153311,standard,True,synthetic
V06899,846.010976,1.13853862,standard,False,synthetic
V06900,497.02023,1.20549449,preferred,False,synthetic
V06901,501.393846,0.97015923,preferred,False,synthetic
V06902,707.978542,0.95919216,standard,False,synthetic
V06903,340.807886,0.42078643,commercial,True,synthetic
V06904,733.925014,2.07665525,standard,True,synthetic
V06905,418.078301,1.30387406,standard,True,synthetic
V06906,638.20822,1.36612035,preferred,True,synthetic
