policy_id,vehicle_id,coverage_type,property_limit_million_toman,bodily_limit_million_toman,insured_value_million_toman,deductible_million_toman,one_month_exposure,risk_score,segment,empirical_claim_probability,mean_paid_loss_million_toman,record_type
TP04743,V04743,third_party_liability,200.0,1500.0,,0.0,1.0,1.00872194,preferred,0.004,96.25668271,synthetic
OD04743,V04743,own_damage,,,366.521129,5.0,1.0,1.00872194,preferred,0.012,25.75279318,synthetic
TP04744,V04744,third_party_liability,200.0,1000.0,,0.0,1.0,1.07782176,preferred,0.008,94.216737,synthetic
OD04744,V04744,own_damage,,,721.533362,5.0,1.0,1.07782176,preferred,0.016,23.86488029,synthetic
TP04745,V04745,third_party_liability,400.0,1500.0,,0.0,1.0,0.78128425,commercial,0.002,177.95916584,synthetic
TP04746,V04746,third_party_liability,200.0,1000.0,,0.0,1.0,1.78049674,standard,0.006,70.27173738,synthetic
OD04746,V04746,own_damage,,,1129.430339,5.0,1.0,1.78049674,standard,0.016,21.01539498,synthetic
TP04747,V04747,third_party_liability,100.0,1000.0,,0.0,1.0,0.61431006,standard,0.003,42.579022,synthetic
OD04747,V04747,own_damage,,,1985.99432,5.0,1.0,0.61431006,standard,0.005,23.938552,synthetic
TP04748,V04748,third_party_liability,200.0,1000.0,,0.0,1.0,1.28361072,standard,0.006,156.0446572,synthetic
OD04748,V04748,own_damage,,,662.162293,5.0,1.0,1.28361072,standard,0.013,34.20809477,synthetic
TP04749,V04749,third_party_liability,100.0,1000.0,,0.0,1.0,0.98299253,commercial,0.002,50.28069522,synthetic
OD04749,V04749,own_damage,,,383.399252,5.0,1.0,0.98299253,commercial,0.008,27.73544693,synthetic
TP04750,V04750,third_party_liability,200.0,1500.0,,0.0,1.0,0.95074955,standard,0.003,106.28108855,synthetic
TP04751,V04751,third_party_liability,400.0,1000.0,,0.0,1.0,1.25161355,standard,0.009,60.43798964,synthetic
OD04751,V04751,own_damage,,,937.73758,5.0,1.0,1.25161355,standard,0.017,36.70112125,synthetic
TP04752,V04752,third_party_liability,200.0,1000.0,,0.0,1.0,1.01321779,standard,0.005,110.90233912,synthetic
OD04752,V04752,own_damage,,,687.435254,5.0,1.0,1.01321779,standard,0.015,23.25060988,synthetic
TP04753,V04753,third_party_liability,400.0,1500.0,,0.0,1.0,0.81441354,standard,0.004,76.22619331,synthetic
TP04754,V04754,third_party_liability,200.0,1000.0,,0.0,1.0,1.26090304,standard,0.003,73.45160464,synthetic
OD04754,V04754,own_damage,,,392.548437,5.0,1.0,1.26090304,standard,0.015,28.43233624,synthetic
TP04755,V04755,third_party_liability,400.0,1000.0,,0.0,1.0,0.86684962,standard,0.004,117.00612593,synthetic
OD04755,V04755,own_damage,,,1443.10321,5.0,1.0,0.86684962,standard,0.011,31.92287771,synthetic
TP04756,V04756,third_party_liability,100.0,1000.0,,0.0,1.0,1.012965,standard,0.003,52.13754966,synthetic
OD04756,V04756,own_damage,,,933.307413,5.0,1.0,1.012965,standard,0.011,26.39949477,synthetic
TP04757,V04757,third_party_liability,100.0,1000.0,,0.0,1.0,1.44261351,preferred,0.004,66.89210704,synthetic
OD04757,V04757,own_damage,,,358.740914,5.0,1.0,1.44261351,preferred,0.013,28.09967969,synthetic
TP04758,V04758,third_party_liability,100.0,1000.0,,0.0,1.0,1.04224672,standard,0.001,66.47812921,synthetic
OD04758,V04758,own_damage,,,728.697371,5.0,1.0,1.04224672,standard,0.005,35.23053102,synthetic
TP04759,V04759,third_party_liability,200.0,1500.0,,0.0,1.0,1.33862486,standard,0.005,75.11455282,synthetic
OD04759,V04759,own_damage,,,893.180192,5.0,1.0,1.33862486,standard,0.012,34.185785,synthetic
TP04760,V04760,third_party_liability,200.0,1000.0,,0.0,1.0,0.48595004,standard,0.002,85.72498862,synthetic
OD04760,V04760,own_damage,,,1641.81477,5.0,1.0,0.48595004,standard,0.007,19.02592006,synthetic
TP04761,V04761,third_party_liability,100.0,1000.0,,0.0,1.0,1.30987282,standard,0.009,85.55141438,synthetic
OD04761,V04761,own_damage,,,1020.538269,5.0,1.0,1.30987282,standard,0.015,27.43169144,synthetic
TP04762,V04762,third_party_liability,200.0,1000.0,,0.0,1.0,0.6394004,standard,0.004,87.29876227,synthetic
OD04762,V04762,own_damage,,,823.403156,5.0,1.0,0.6394004,standard,0.01,22.16447057,synthetic
TP04763,V04763,third_party_liability,400.0,1000.0,,0.0,1.0,1.76281132,commercial,0.007,189.98195264,synthetic
TP04764,V04764,third_party_liability,200.0,1000.0,,0.0,1.0,1.20541511,commercial,0.004,53.81954962,synthetic
OD04764,V04764,own_damage,,,798.652013,5.0,1.0,1.20541511,commercial,0.01,30.24047468,synthetic
TP04765,V04765,third_party_liability,200.0,1000.0,,0.0,1.0,0.95066815,standard,0.002,114.44730745,synthetic
TP04766,V04766,third_party_liability,400.0,1500.0,,0.0,1.0,0.95623165,standard,0.002,41.2030944,synthetic
OD04766,V04766,own_damage,,,635.921516,5.0,1.0,0.95623165,standard,0.01,35.6450867,synthetic
TP04767,V04767,third_party_liability,200.0,1000.0,,0.0,1.0,1.34870977,preferred,0.004,252.27510074,synthetic
OD04767,V04767,own_damage,,,939.733118,5.0,1.0,1.34870977,preferred,0.01,30.20290935,synthetic
TP04768,V04768,third_party_liability,200.0,1500.0,,0.0,1.0,0.44757142,standard,0.002,66.8801256,synthetic
TP04769,V04769,third_party_liability,400.0,1000.0,,0.0,1.0,0.85770661,standard,0.005,67.12372905,synthetic
TP04770,V04770,third_party_liability,200.0,1000.0,,0.0,1.0,1.36873455,standard,0.002,26.13560229,synthetic
TP04771,V04771,third_party_liability,200.0,1000.0,,0.0,1.0,0.90981522,standard,0.002,84.85095187,synthetic
OD04771,V04771,own_damage,,,2016.33837,5.0,1.0,0.90981522,standard,0.009,33.87151788,synthetic
TP04772,V04772,third_party_liability,200.0,1000.0,,0.0,1.0,1.26112281,standard,0.008,72.6741508,synthetic
OD04772,V04772,own_damage,,,584.02445,5.0,1.0,1.26112281,standard,0.016,21.6531952,synthetic
TP04773,V04773,third_party_liability,200.0,1000.0,,0.0,1.0,1.15917586,preferred,0.005,134.22140497,synthetic
TP04774,V04774,third_party_liability,400.0,1000.0,,0.0,1.0,0.93937308,standard,0.005,148.42158865,synthetic
OD04774,V04774,own_damage,,,808.069938,5.0,1.0,0.93937308,standard,0.015,23.39596177,synthetic
TP04775,V04775,third_party_liability,400.0,1500.0,,0.0,1.0,0.89178566,standard,0.002,44.78513994,synthetic
OD04775,V04775,own_damage,,,322.122405,5.0,1.0,0.89178566,standard,0.007,33.31188917,synthetic
TP04776,V04776,third_party_liability,200.0,1000.0,,0.0,1.0,1.42630545,standard,0.009,96.78292914,synthetic
OD04776,V04776,own_damage,,,491.626014,5.0,1.0,1.42630545,standard,0.021,25.99833593,synthetic
TP04777,V04777,third_party_liability,200.0,1500.0,,0.0,1.0,0.96653542,commercial,0.001,71.12828183,synthetic
OD04777,V04777,own_damage,,,872.896912,5.0,1.0,0.96653542,commercial,0.007,27.56661855,synthetic
TP04778,V04778,third_party_liability,200.0,1500.0,,0.0,1.0,0.67180896,standard,0.002,70.37111242,synthetic
OD04778,V04778,own_damage,,,738.434152,5.0,1.0,0.67180896,standard,0.004,43.43636123,synthetic
TP04779,V04779,third_party_liability,100.0,1000.0,,0.0,1.0,1.08432822,preferred,0.004,67.81763371,synthetic
OD04779,V04779,own_damage,,,3424.691886,5.0,1.0,1.08432822,preferred,0.009,45.99293088,synthetic
TP04780,V04780,third_party_liability,100.0,1000.0,,0.0,1.0,0.65061732,preferred,0.003,80.62666042,synthetic
OD04780,V04780,own_damage,,,406.120103,5.0,1.0,0.65061732,preferred,0.005,29.34277668,synthetic
TP04781,V04781,third_party_liability,100.0,1000.0,,0.0,1.0,1.11650584,preferred,0.007,46.31901263,synthetic
OD04781,V04781,own_damage,,,499.006663,5.0,1.0,1.11650584,preferred,0.013,19.93972826,synthetic
TP04782,V04782,third_party_liability,400.0,1500.0,,0.0,1.0,0.72435079,commercial,0.0,0.0,synthetic
TP04783,V04783,third_party_liability,200.0,1000.0,,0.0,1.0,0.4,standard,0.0,0.0,synthetic
OD04783,V04783,own_damage,,,558.448521,5.0,1.0,0.4,standard,0.003,49.51221345,synthetic
TP04784,V04784,third_party_liability,200.0,1000.0,,0.0,1.0,0.63779997,standard,0.0,0.0,synthetic
OD04784,V04784,own_damage,,,386.512761,5.0,1.0,0.63779997,standard,0.004,32.60160362,synthetic
TP04785,V04785,third_party_liability,200.0,1500.0,,0.0,1.0,1.22649955,standard,0.006,62.87068535,synthetic
OD04785,V04785,own_damage,,,762.524281,5.0,1.0,1.22649955,standard,0.012,26.59185975,synthetic
TP04786,V04786,third_party_liability,200.0,1500.0,,0.0,1.0,1.06105612,preferred,0.005,113.86980617,synthetic
OD04786,V04786,own_damage,,,1327.90468,5.0,1.0,1.06105612,preferred,0.01,28.1222903,synthetic
TP04787,V04787,third_party_liability,400.0,1000.0,,0.0,1.0,0.57187492,preferred,0.001,18.95574323,synthetic
OD04787,V04787,own_damage,,,399.300632,5.0,1.0,0.57187492,preferred,0.002,26.07523423,synthetic
TP04788,V04788,third_party_liability,400.0,1500.0,,0.0,1.0,0.93680894,preferred,0.004,160.44524611,synthetic
OD04788,V04788,own_damage,,,567.724897,5.0,1.0,0.93680894,preferred,0.009,20.51629429,synthetic
TP04789,V04789,third_party_liability,400.0,1500.0,,0.0,1.0,0.80262866,preferred,0.001,41.57667535,synthetic
TP04790,V04790,third_party_liability,100.0,1000.0,,0.0,1.0,0.90309294,standard,0.002,62.5781744,synthetic
TP04791,V04791,third_party_liability,200.0,1000.0,,0.0,1.0,0.53637126,standard,0.002,112.92680454,synthetic
TP04792,V04792,third_party_liability,100.0,1000.0,,0.0,1.0,1.2702384,commercial,0.003,59.57113985,synthetic
OD04792,V04792,own_damage,,,1133.278082,5.0,1.0,1.2702384,commercial,0.006,36.12140423,synthetic
TP04793,V04793,third_party_liability,200.0,1500.0,,0.0,1.0,1.4711082,standard,0.006,92.28232867,synthetic
OD04793,V04793,own_damage,,,823.529428,5.0,1.0,1.4711082,standard,0.013,34.93354037,synthetic
TP04794,V04794,third_party_liability,400.0,1000.0,,0.0,1.0,0.95776465,preferred,0.007,143.2791144,synthetic
TP04795,V04795,third_party_liability,200.0,1500.0,,0.0,1.0,0.57964186,standard,0.004,80.63658898,synthetic
TP04796,V04796,third_party_liability,200.0,1000.0,,0.0,1.0,0.59674146,preferred,0.002,200.3676401,synthetic
OD04796,V04796,own_damage,,,281.866421,5.0,1.0,0.59674146,preferred,0.008,18.89964098,synthetic
TP04797,V04797,third_party_liability,200.0,1000.0,,0.0,1.0,1.02366063,standard,0.001,92.62143817,synthetic
OD04797,V04797,own_damage,,,871.121911,5.0,1.0,1.02366063,standard,0.006,34.11089077,synthetic
TP04798,V04798,third_party_liability,200.0,1000.0,,0.0,1.0,1.0698083,preferred,0.005,88.07588349,synthetic
OD04798,V04798,own_damage,,,371.005808,5.0,1.0,1.0698083,preferred,0.01,31.12644611,synthetic
TP04799,V04799,third_party_liability,200.0,1000.0,,0.0,1.0,0.58716276,standard,0.0,0.0,synthetic
TP04800,V04800,third_party_liability,200.0,1000.0,,0.0,1.0,2.11581783,standard,0.01,117.00291786,synthetic
OD04800,V04800,own_damage,,,583.128,5.0,1.0,2.11581783,standard,0.023,25.28298109,synthetic
TP04801,V04801,third_party_liability,200.0,1500.0,,0.0,1.0,0.83477717,preferred,0.001,59.81011324,synthetic
OD04801,V04801,own_damage,,,494.642677,5.0,1.0,0.83477717,preferred,0.005,22.21619379,synthetic
TP04802,V04802,third_party_liability,200.0,1000.0,,0.0,1.0,1.63404717,standard,0.005,73.93258877,synthetic
TP04803,V04803,third_party_liability,100.0,1500.0,,0.0,1.0,0.70037947,preferred,0.004,87.1138522,synthetic
OD04803,V04803,own_damage,,,1951.933045,5.0,1.0,0.70037947,preferred,0.009,31.31143008,synthetic
TP04804,V04804,third_party_liability,200.0,1000.0,,0.0,1.0,1.39838936,standard,0.007,74.148957,synthetic
OD04804,V04804,own_damage,,,365.995161,5.0,1.0,1.39838936,standard,0.017,22.33563704,synthetic
TP04805,V04805,third_party_liability,200.0,1000.0,,0.0,1.0,0.66631927,standard,0.001,200.0,synthetic
OD04805,V04805,own_damage,,,630.528183,5.0,1.0,0.66631927,standard,0.005,28.85982345,synthetic
TP04806,V04806,third_party_liability,100.0,1000.0,,0.0,1.0,0.74675642,preferred,0.003,41.9796731,synthetic
OD04806,V04806,own_damage,,,784.289583,5.0,1.0,0.74675642,preferred,0.008,21.35221593,synthetic
TP04807,V04807,third_party_liability,200.0,1000.0,,0.0,1.0,1.02452038,preferred,0.003,21.80041724,synthetic
OD04807,V04807,own_damage,,,748.132968,5.0,1.0,1.02452038,preferred,0.012,22.75053371,synthetic
TP04808,V04808,third_party_liability,200.0,1000.0,,0.0,1.0,0.46387639,standard,0.005,71.29770843,synthetic
TP04809,V04809,third_party_liability,200.0,1000.0,,0.0,1.0,1.2001341,standard,0.004,67.4418892,synthetic
OD04809,V04809,own_damage,,,694.099341,5.0,1.0,1.2001341,standard,0.011,25.30879034,synthetic
TP04810,V04810,third_party_liability,400.0,1000.0,,0.0,1.0,0.71070887,standard,0.006,75.61509294,synthetic
TP04811,V04811,third_party_liability,200.0,1000.0,,0.0,1.0,0.67369553,standard,0.001,67.42648782,synthetic
OD04811,V04811,own_damage,,,600.675458,5.0,1.0,0.67369553,standard,0.003,40.99224339,synthetic
TP04812,V04812,third_party_liability,200.0,1500.0,,0.0,1.0,1.10707635,standard,0.003,101.90503664,synthetic
OD04812,V04812,own_damage,,,638.914663,5.0,1.0,1.10707635,standard,0.011,19.21638211,synthetic
TP04813,V04813,third_party_liability,200.0,1500.0,,0.0,1.0,1.91616979,standard,0.011,93.96709132,synthetic
OD04813,V04813,own_damage,,,1976.230346,5.0,1.0,1.91616979,standard,0.023,24.77122013,synthetic
TP04814,V04814,third_party_liability,200.0,1000.0,,0.0,1.0,0.68148218,preferred,0.005,115.74327205,synthetic
OD04814,V04814,own_damage,,,488.19544,5.0,1.0,0.68148218,preferred,0.007,21.14926115,synthetic
TP04815,V04815,third_party_liability,100.0,1000.0,,0.0,1.0,1.50670149,preferred,0.005,40.91916013,synthetic
OD04815,V04815,own_damage,,,887.181289,5.0,1.0,1.50670149,preferred,0.008,28.98446132,synthetic
TP04816,V04816,third_party_liability,100.0,1000.0,,0.0,1.0,0.9847817,preferred,0.004,100.0,synthetic
TP04817,V04817,third_party_liability,100.0,1500.0,,0.0,1.0,1.28962874,standard,0.003,91.56231946,synthetic
TP04818,V04818,third_party_liability,200.0,1000.0,,0.0,1.0,0.77225215,standard,0.002,121.98658345,synthetic
TP04819,V04819,third_party_liability,200.0,1000.0,,0.0,1.0,1.00176732,preferred,0.001,204.58261919,synthetic
OD04819,V04819,own_damage,,,421.425396,5.0,1.0,1.00176732,preferred,0.008,21.01745065,synthetic
TP04820,V04820,third_party_liability,200.0,1000.0,,0.0,1.0,1.54968404,standard,0.005,138.68937649,synthetic
OD04820,V04820,own_damage,,,250.0,5.0,1.0,1.54968404,standard,0.018,33.55852905,synthetic
TP04821,V04821,third_party_liability,200.0,1500.0,,0.0,1.0,1.06723449,standard,0.001,120.97267039,synthetic
TP04822,V04822,third_party_liability,200.0,1500.0,,0.0,1.0,1.03929316,standard,0.004,34.69636234,synthetic
OD04822,V04822,own_damage,,,493.61647,5.0,1.0,1.03929316,standard,0.01,34.86427665,synthetic
TP04823,V04823,third_party_liability,400.0,1000.0,,0.0,1.0,1.14600882,standard,0.005,82.69666079,synthetic
OD04823,V04823,own_damage,,,1077.303527,5.0,1.0,1.14600882,standard,0.009,22.58624636,synthetic
TP04824,V04824,third_party_liability,200.0,1000.0,,0.0,1.0,0.82048087,standard,0.003,26.9393578,synthetic
OD04824,V04824,own_damage,,,522.568777,5.0,1.0,0.82048087,standard,0.01,19.51110738,synthetic
TP04825,V04825,third_party_liability,100.0,1000.0,,0.0,1.0,1.92550286,standard,0.008,66.20813599,synthetic
OD04825,V04825,own_damage,,,680.9373,5.0,1.0,1.92550286,standard,0.016,35.12849192,synthetic
TP04826,V04826,third_party_liability,100.0,1500.0,,0.0,1.0,0.61322784,standard,0.002,66.36551309,synthetic
OD04826,V04826,own_damage,,,520.040511,5.0,1.0,0.61322784,standard,0.004,33.4968043,synthetic
TP04827,V04827,third_party_liability,200.0,1000.0,,0.0,1.0,1.16219469,standard,0.001,51.84286831,synthetic
OD04827,V04827,own_damage,,,1286.549934,5.0,1.0,1.16219469,standard,0.01,18.38012712,synthetic
TP04828,V04828,third_party_liability,200.0,1000.0,,0.0,1.0,1.31749574,commercial,0.004,74.50773212,synthetic
OD04828,V04828,own_damage,,,1013.249807,5.0,1.0,1.31749574,commercial,0.006,36.44653905,synthetic
TP04829,V04829,third_party_liability,400.0,1000.0,,0.0,1.0,0.83441808,standard,0.002,157.65507074,synthetic
TP04830,V04830,third_party_liability,200.0,1000.0,,0.0,1.0,0.65843836,preferred,0.001,49.24866429,synthetic
TP04831,V04831,third_party_liability,100.0,1000.0,,0.0,1.0,1.13688671,standard,0.005,58.29084803,synthetic
TP04832,V04832,third_party_liability,100.0,1000.0,,0.0,1.0,0.7087614,preferred,0.004,72.8636541,synthetic
OD04832,V04832,own_damage,,,614.683405,5.0,1.0,0.7087614,preferred,0.005,34.89552045,synthetic
TP04833,V04833,third_party_liability,400.0,1500.0,,0.0,1.0,0.58448629,standard,0.002,54.67616688,synthetic
OD04833,V04833,own_damage,,,1367.705346,5.0,1.0,0.58448629,standard,0.005,19.74725137,synthetic
TP04834,V04834,third_party_liability,100.0,1000.0,,0.0,1.0,0.85946884,standard,0.003,53.32729428,synthetic
OD04834,V04834,own_damage,,,665.121255,5.0,1.0,0.85946884,standard,0.012,25.87646483,synthetic
TP04835,V04835,third_party_liability,200.0,1000.0,,0.0,1.0,0.80333194,standard,0.005,81.76223495,synthetic
OD04835,V04835,own_damage,,,489.334753,5.0,1.0,0.80333194,standard,0.011,30.63279711,synthetic
TP04836,V04836,third_party_liability,400.0,1000.0,,0.0,1.0,1.48705485,preferred,0.01,107.5351861,synthetic
OD04836,V04836,own_damage,,,698.301166,5.0,1.0,1.48705485,preferred,0.015,19.3393935,synthetic
TP04837,V04837,third_party_liability,100.0,1000.0,,0.0,1.0,0.72643484,commercial,0.003,229.22721749,synthetic
TP04838,V04838,third_party_liability,100.0,1000.0,,0.0,1.0,0.8745316,standard,0.003,94.66440874,synthetic
OD04838,V04838,own_damage,,,454.993343,5.0,1.0,0.8745316,standard,0.006,17.70251192,synthetic
TP04839,V04839,third_party_liability,200.0,1500.0,,0.0,1.0,0.90928266,standard,0.004,83.10030778,synthetic
TP04840,V04840,third_party_liability,400.0,1000.0,,0.0,1.0,0.75372964,standard,0.002,72.48436886,synthetic
OD04840,V04840,own_damage,,,1005.113886,5.0,1.0,0.75372964,standard,0.004,15.11556174,synthetic
TP04841,V04841,third_party_liability,100.0,1000.0,,0.0,1.0,0.92774157,standard,0.002,62.13359919,synthetic
TP04842,V04842,third_party_liability,200.0,1000.0,,0.0,1.0,0.93774493,standard,0.003,21.95703348,synthetic
OD04842,V04842,own_damage,,,656.709543,5.0,1.0,0.93774493,standard,0.009,20.76036146,synthetic
TP04843,V04843,third_party_liability,400.0,1000.0,,0.0,1.0,1.50798607,standard,0.009,125.16494004,synthetic
OD04843,V04843,own_damage,,,729.479623,5.0,1.0,1.50798607,standard,0.013,36.29255291,synthetic
TP04844,V04844,third_party_liability,200.0,1000.0,,0.0,1.0,1.27561475,standard,0.003,220.20788276,synthetic
OD04844,V04844,own_damage,,,615.464001,5.0,1.0,1.27561475,standard,0.007,19.8215114,synthetic
TP04845,V04845,third_party_liability,200.0,1000.0,,0.0,1.0,0.99121352,preferred,0.003,188.12396308,synthetic
TP04846,V04846,third_party_liability,200.0,1000.0,,0.0,1.0,0.99759681,standard,0.001,200.0,synthetic
OD04846,V04846,own_damage,,,901.334308,5.0,1.0,0.99759681,standard,0.007,36.06274101,synthetic
TP04847,V04847,third_party_liability,100.0,1000.0,,0.0,1.0,0.79012481,standard,0.002,23.54293853,synthetic
OD04847,V04847,own_damage,,,363.647342,5.0,1.0,0.79012481,standard,0.005,20.03265026,synthetic
TP04848,V04848,third_party_liability,100.0,1500.0,,0.0,1.0,1.22404009,standard,0.01,77.57415517,synthetic
TP04849,V04849,third_party_liability,200.0,1000.0,,0.0,1.0,0.68712073,standard,0.002,91.11615899,synthetic
OD04849,V04849,own_damage,,,1044.747437,5.0,1.0,0.68712073,standard,0.007,25.59482272,synthetic
TP04850,V04850,third_party_liability,200.0,1000.0,,0.0,1.0,1.18024096,standard,0.003,77.85109838,synthetic
OD04850,V04850,own_damage,,,532.699581,5.0,1.0,1.18024096,standard,0.015,33.30967112,synthetic
TP04851,V04851,third_party_liability,200.0,1000.0,,0.0,1.0,1.24445289,standard,0.003,159.0929488,synthetic
TP04852,V04852,third_party_liability,200.0,1500.0,,0.0,1.0,1.24615584,standard,0.005,72.68518816,synthetic
OD04852,V04852,own_damage,,,644.405632,5.0,1.0,1.24615584,standard,0.013,39.66230417,synthetic
TP04853,V04853,third_party_liability,100.0,1000.0,,0.0,1.0,0.94483362,standard,0.003,72.96237129,synthetic
OD04853,V04853,own_damage,,,2003.286698,5.0,1.0,0.94483362,standard,0.009,26.9864178,synthetic
TP04854,V04854,third_party_liability,200.0,1000.0,,0.0,1.0,1.31757807,standard,0.006,84.07955034,synthetic
OD04854,V04854,own_damage,,,593.542595,5.0,1.0,1.31757807,standard,0.012,33.91910052,synthetic
TP04855,V04855,third_party_liability,200.0,1000.0,,0.0,1.0,1.28887504,preferred,0.003,67.96946377,synthetic
OD04855,V04855,own_damage,,,679.44717,5.0,1.0,1.28887504,preferred,0.015,20.03215066,synthetic
TP04856,V04856,third_party_liability,400.0,1500.0,,0.0,1.0,1.11835232,standard,0.004,70.18835702,synthetic
