month_id,accident_count,at_fault_own_damage_claim_count,injured_party_excess_own_damage_claim_count,third_party_liability_claim_count,total_claim_count,own_damage_paid_million_toman,third_party_property_paid_million_toman,third_party_bodily_paid_million_toman,total_insurer_paid_loss_million_toman,uncovered_property_excess_million_toman,source_row_number,source_sha256,critical_checks_pass
M0634,93,59,0,37,96,1603.013059974671,2452.8360423471663,727.5208249930106,4783.369927314849,137.00628967078424,634,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0635,105,76,2,40,118,2080.7971382473856,2662.6341632813205,712.6996150743144,5456.1309166030205,310.34456459980294,635,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0636,100,61,0,35,96,2055.7666062357107,2490.555259994364,748.1554254724081,5294.477291702483,200.34930542015542,636,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0637,85,53,0,36,89,1512.1755765817666,2802.485558566828,884.971362796472,5199.6324979450665,623.9877623130576,637,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0638,107,74,1,46,121,2095.3546851682922,2928.330759994976,858.8980372509036,5882.583482414171,315.0599915728516,638,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0639,117,82,1,45,128,2524.611489503273,2778.1427439586937,1035.099663234319,6337.853896696286,167.80774500154084,639,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0640,111,72,1,43,116,2161.6969535750886,2690.292377362077,1612.1380627181838,6464.12739365535,107.38884523387435,640,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0641,106,73,0,38,111,1495.483098497404,2268.782019533382,699.4754527114202,4463.740570742206,163.59058382261304,641,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0642,111,76,0,54,130,2041.4069126287488,3967.4465627939026,878.2380937181576,6887.091569140809,352.9754556380542,642,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0643,91,68,0,33,101,1894.751124111473,2050.173535700096,0,3944.924659811569,0.0,643,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0644,117,78,0,58,136,1831.9059979768524,3635.895414925537,417.99074424539657,5885.792157147786,137.94987425607235,644,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0645,98,74,0,38,112,2015.5774849597744,2492.7802725050838,1110.738504167511,5619.096261632369,185.501105420816,645,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0646,103,71,0,38,109,1750.91732212477,2568.0645450028546,591.6293679799338,4910.611235107558,286.28435589286516,646,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0647,99,68,0,39,107,1664.0414143245673,2710.127743292538,946.0612662078873,5320.230423824993,13.412033363231956,647,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0648,99,70,0,39,109,1974.8825469336255,2598.370839058039,1515.1228171851549,6088.37620317682,14.00706205198074,648,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0649,93,62,3,33,98,1985.3597941864136,2165.007784880929,604.7733500261293,4755.140929093472,218.18106943588487,649,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0650,101,69,0,44,113,2020.487918964885,2667.9785464143006,853.4530953472639,5541.91956072645,109.31918927024901,650,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0651,109,78,0,52,130,1985.458822886823,3279.8840252670725,1470.497924531117,6735.840772685013,329.01210391810935,651,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0652,95,65,0,35,100,1648.7668614395957,2528.2836512233703,911.9746307404785,5089.025143403444,216.6304459083488,652,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0653,94,70,0,37,107,1703.1250751588789,1959.3501941449815,763.7009125645734,4426.176181868434,239.47333707151003,653,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0654,78,51,1,36,88,1555.3377930949332,2172.447033095267,565.6702400385033,4293.455066228704,149.4236297072187,654,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0655,109,82,0,44,126,1982.189891185364,2818.549499045897,930.1692264599975,5730.908616691259,0.0,655,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0656,97,69,0,30,99,1828.2575696555816,2042.488013394785,1039.3009554736682,4910.046538524035,124.38147734839143,656,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0657,108,70,1,36,107,2194.1711749516307,2045.4262013608509,650.8782678890932,4890.475644201575,0.0,657,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0658,98,67,0,40,107,2105.735654146117,2738.711348797777,941.4345514194819,5785.881554363376,37.27478910553302,658,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0659,119,83,0,46,129,2247.373499388042,3498.5448302587815,561.8115986557112,6307.729928302535,363.08595013496915,659,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0660,103,74,0,42,116,2060.4035851946414,2601.2234426456907,480.56868456876794,5142.1957124090995,200.21182511778636,660,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0661,117,84,1,44,129,2172.804120958596,3454.941086376163,1559.7916473194264,7187.536854654186,432.1687689098063,661,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0662,105,77,0,36,113,2028.5124632305283,2297.088013962222,201.2758579572826,4526.876335150033,61.599285653222154,662,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0663,83,64,3,28,95,1833.44495600683,1740.185566254627,279.50334835399667,3853.133870615454,112.53246443604803,663,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0664,92,59,0,42,101,1794.0583569413336,2663.9013628227012,1053.952257824938,5511.911977588973,242.25181549563655,664,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0665,88,60,1,41,102,1923.7021353683665,2498.00977226711,792.4799610129536,5214.1918686484305,24.98207705584163,665,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0666,122,71,1,52,124,2093.329740033181,2800.1083430200088,1062.4462819408704,5955.884364994061,185.1496088738693,666,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0667,96,68,0,32,100,1882.1617065926348,1800.5508261498992,1418.9712064722135,5101.683739214747,98.90530029087512,667,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0668,96,62,0,35,97,1481.7845180000904,2129.1133012847163,678.6093451895342,4289.507164474341,57.012933550129276,668,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0669,97,74,0,51,125,1915.504108098705,3584.726671693331,1172.0395145345485,6672.270294326584,511.22370338135585,669,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0670,95,63,0,39,102,1436.6764301963797,2081.3954364038264,1403.1001156001803,4921.171982200386,103.45948791477969,670,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0671,104,79,1,44,124,2085.6633565413686,2854.2071661915948,1159.012938569701,6098.883461302664,0.0,671,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0672,112,75,1,49,125,2228.7485215663737,3001.578712220773,1532.6329894256094,6762.960223212756,164.6412559283208,672,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0673,89,61,0,33,94,1825.4899149510816,2361.026263915713,700.6433147329974,4887.159493599792,378.011212816461,673,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0674,92,65,1,41,107,1618.7838377703297,2128.3995188303343,1041.424544736539,4788.607901337203,11.41406023111361,674,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0675,117,80,1,51,132,2146.5842684092163,3663.8451798470796,1577.2425451842696,7387.671993440566,75.87544144778082,675,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0676,129,99,0,57,156,2878.3001182251323,3257.8874170261824,1123.4390944465522,7259.6266296978665,143.05902375613732,676,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0677,92,62,0,33,95,1749.6635098910888,1751.905979882479,210.6078916505013,3712.1773814240687,0.0,677,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0678,91,65,0,26,91,1722.6158469220932,2050.632671312067,359.05144191417287,4132.299960148333,311.59284402918433,678,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0679,101,69,0,34,103,2002.2610090881435,1726.1350724384301,590.5035657729435,4318.899647299517,0.0,679,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0680,104,65,0,48,113,1817.14388058295,3155.2341429310404,564.6605514681899,5537.03857498218,148.49936569267626,680,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0681,102,77,1,40,118,2196.9336771758126,2541.9419035699834,1611.2799945137192,6350.155575259516,118.12708288702808,681,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0682,98,73,0,35,108,1798.3219831854785,1759.857396321352,1336.9840794340446,4895.163458940875,18.56977641428469,682,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0683,108,76,0,42,118,2093.4183897834764,2468.958103284213,903.8887384302417,5466.265231497931,198.60454251180792,683,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0684,98,65,1,39,105,1763.687802585574,2423.625382828101,1985.4144212940873,6172.727606707763,0.16411584464638906,684,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0685,105,67,0,45,112,2086.9871875201393,2820.6640753877573,1298.7293158570553,6206.380578764953,0.0,685,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0686,111,83,0,46,129,2318.443429032264,2627.1936017176586,1067.9750509636235,6013.612081713545,393.5090536658958,686,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0687,110,65,0,43,108,1699.5947753468927,2602.958853320586,1578.8666179301647,5881.420246597643,252.3488803373789,687,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0688,82,56,1,34,91,1506.3699551877962,1900.2224868797578,449.7712836110005,3856.363725678554,77.18005616395263,688,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0689,108,74,0,53,127,2261.402411029997,3572.531485604637,178.16963535482205,6012.103531989456,327.0126257575722,689,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0690,109,78,1,50,129,2067.9828364681666,3004.148814733887,656.8371193662069,5728.96877056826,518.8324441312666,690,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0691,101,73,0,45,118,1835.120555259646,3367.180418662904,972.904565531388,6175.205539453938,264.34973591760934,691,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0692,116,85,2,50,137,2257.1604804064455,3283.429536985114,1595.1511169877444,7135.741134379305,0.8218201205088889,692,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0693,81,52,0,36,88,1330.3372671311115,2360.679368990233,1258.395686454705,4949.412322576049,136.3554207521292,693,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0694,113,83,0,48,131,2100.9951451048264,2981.342195906016,1506.3010116466864,6588.638352657529,619.7935589229419,694,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0695,90,65,0,30,95,2031.6608530478868,2092.5039778381056,941.213192248106,5065.378023134098,73.65808551235648,695,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0696,103,75,1,45,121,2007.0637478120307,2619.8133213406127,976.629154714758,5603.506223867402,94.58901888302073,696,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0697,87,62,1,35,98,2153.8836136673035,2031.779711984823,989.4519812714377,5175.115306923564,230.52075842591722,697,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0698,106,80,1,41,122,1961.5893807661585,2052.925937090131,643.8110920255793,4658.326409881869,17.743761702550415,698,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0699,100,76,0,51,127,2046.0668493604737,4122.10094879196,798.8397226012551,6967.007520753688,256.2920669973022,699,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0700,99,67,0,42,109,1686.9198320013272,2435.626182793231,801.1903865389418,4923.736401333499,284.7601266549004,700,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0701,103,66,0,43,109,1678.9344062163307,2701.9913854410042,762.9898791424368,5143.915670799772,445.18848395489067,701,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0702,98,67,0,44,111,1838.1602201482794,2023.0327583353937,1067.225090907895,4928.418069391568,0.0,702,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0703,105,74,0,51,125,2121.858513140761,3323.668767744152,813.3277823593364,6258.855063244249,6.036884633879254,703,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0704,110,78,0,47,125,1876.8265975330319,2814.0202265518606,909.5191127253423,5600.365936810234,61.46226828764827,704,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0705,111,79,0,50,129,2143.9796299065265,3544.111779017203,1616.1969947334294,7304.288403657159,146.93907941766903,705,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0706,103,75,1,44,120,2327.1232930441624,2505.5820968609232,1703.4737676452846,6536.17915755037,224.75578258841554,706,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0707,88,56,0,37,93,1376.7490225065424,2390.7351480401758,106.14485794689601,3873.629028493614,0.0,707,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0708,98,66,0,48,114,1642.7738353960397,2943.0491820081643,1946.7203925879144,6532.5434099921185,137.7459086681153,708,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0709,116,83,0,36,119,2232.5149750702467,2740.588726016838,908.2595008878062,5881.36320197489,456.71900751523816,709,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0710,99,69,0,34,103,1859.3346314740709,2098.2110333040428,446.9401951028046,4404.485859880919,28.080739517833024,710,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0711,92,59,1,47,107,1681.2508216809813,3470.087382868759,1128.5158628297565,6279.854067379497,206.44295965732096,711,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0712,84,57,0,29,86,1480.7536080607993,1765.8005418472103,860.0332661149157,4106.587416022925,0.0,712,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0713,98,65,0,42,107,1720.5683121601037,2891.767496102117,790.8511742234008,5403.186982485621,578.4649789647196,713,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0714,98,72,0,31,103,1874.3223338612338,2247.498462786489,662.6238577919914,4784.444654439714,132.83485650403847,714,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0715,119,84,0,40,124,2283.7903602446363,2085.6435190793973,718.4081977531113,5087.8420770771445,66.86096004382077,715,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0716,101,73,0,48,121,2056.4216671095774,3487.515389660508,938.8904011011138,6482.827457871199,342.9705503479445,716,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0717,96,75,0,39,114,1793.8715051789216,2677.4863768608593,885.8075952859493,5357.16547732573,95.2413844502895,717,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0718,108,77,0,44,121,2109.299876837167,3002.9083381821447,1336.6739438126629,6448.882158831975,258.75508789845844,718,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0719,110,74,0,42,116,1998.581286737688,2710.83208868372,198.50839553142748,4907.921770952836,83.86082763386337,719,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0720,108,77,0,50,127,2369.7745490390057,2940.50818498371,493.05663836390374,5803.339372386619,840.1740017024446,720,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0721,94,64,0,43,107,1769.412180670946,2989.356922948823,1491.8375140463152,6250.606617666084,332.72303827352124,721,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0722,92,64,0,39,103,1857.7131856208014,2794.3767793449742,752.6561987526353,5404.7461637184115,0.0,722,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0723,105,81,0,47,128,2123.4836819654042,2805.9129540654635,638.2114724364607,5567.608108467329,58.00834135637895,723,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0724,87,54,1,40,95,1427.8117997659297,2190.700972399053,1365.951227485106,4984.463999650089,21.155689943073384,724,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0725,96,63,0,34,97,1606.0086867085554,2228.475382822986,759.5988114011581,4594.0828809326995,81.52640773947823,725,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0726,98,69,0,41,110,1729.227050681669,2819.3647062771634,1452.2001398591424,6000.791896817975,201.23572103127034,726,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0727,77,51,0,36,87,1480.6005393401213,2403.0553814088203,810.2319917488727,4693.887912497815,161.4900633785441,727,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0728,104,80,1,41,122,2205.0949717865005,2591.5892721514,488.07784998868516,5284.762093926586,0.0,728,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0729,90,65,1,32,98,1849.1645890453235,2045.0948536388728,514.5404080489665,4408.799850733162,66.53602391631605,729,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0730,92,65,0,39,104,1887.2853436627752,2287.2340114748536,564.5286295841976,4739.047984721827,14.699566653127604,730,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0731,106,72,0,41,113,1853.1160479956868,2611.7633773360567,1671.9440826107984,6136.823507942542,44.773037998761254,731,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0732,106,78,0,47,125,2005.571758887523,2948.9230351184115,2240.386283104717,7194.881077110652,305.1918544009254,732,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0733,114,78,0,45,123,1964.8058550269054,2941.9132765485774,571.7687151936242,5478.487846769107,249.64308095043742,733,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0734,80,65,0,36,101,1839.7005895524355,2364.335566087194,567.3243310341711,4771.360486673801,147.0660146342624,734,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0735,87,59,2,36,97,1398.200634875847,2515.7053370569024,981.3038251305416,4895.209797063291,21.38527641755246,735,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0736,96,60,1,40,101,1644.7570056715851,2480.9113129634443,731.8402815149987,4857.508600150028,139.5030825353875,736,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0737,98,66,0,39,105,1782.7284882580184,2203.317938358543,861.2691330608712,4847.315559677432,37.3357197033514,737,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0738,101,70,1,46,117,1828.5783232807705,3012.924895138457,1094.470713413191,5935.973931832419,53.267601264762675,738,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0739,100,62,1,44,107,1781.500302055382,2702.6710713183998,633.5736379746545,5117.745011348436,22.097540445733145,739,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0740,92,61,0,35,96,1773.628761786555,1973.2883639238362,596.9585978879053,4343.875723598297,168.52516296157356,740,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0741,121,94,0,41,135,2268.973791009462,2205.1600511595225,900.8782099856217,5375.012052154606,6.326090582330579,741,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0742,109,71,0,40,111,2015.1753101259824,2777.1672239361124,1311.0902783233682,6103.432812385463,168.1522116501599,742,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0743,93,62,0,44,106,1509.4237803407555,2617.489474816239,765.9465700749831,4892.859825231978,283.8987175792154,743,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0744,97,64,0,42,106,2059.0915941976205,3295.835577653971,148.75081794994873,5503.677989801541,125.05184509059268,744,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0745,90,69,0,36,105,2030.2638108744775,2576.5673907290015,706.162804910368,5312.994006513847,262.3143227298106,745,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0746,91,64,0,38,102,1738.7388770615203,2665.6494061890453,612.3466054693662,5016.734888719932,245.29458576011032,746,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
M0747,83,62,0,33,95,1980.6950207454904,1830.3796335385048,382.7284468401803,4193.803101124176,0.0,747,277b20e8eb55e0c656b9ef524d3b4bfb42d59c20116e83ad6d0b8d2f83e039e6,True
