month_id,Total_Accidents,Own_Damage_Accidents,Third_Party_Accidents,Total_Loss_Cases,Mean_Own_Damage_Severity,Mean_Third_Party_Severity,Total_Own_Damage_Amount,Total_Third_Party_Amount,Total_Payout_Amount,source_row_number,source_sha256,critical_checks_pass
M0637,102,71,39,6,51997.626023566554,93764.41252635598,3691831.4476732253,3656812.0885278834,7348643.536201108,637,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0638,103,71,38,3,14275.95377614639,56299.431765673326,1013592.7181063937,2139378.4070955864,3152971.12520198,638,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0639,110,80,43,2,24740.627539603098,63247.714933779476,1979250.2031682478,2719651.7421525177,4698901.9453207655,639,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0640,124,95,54,2,32382.290213833494,76899.9565483511,3076317.570314182,4152597.653610959,7228915.223925142,640,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0641,90,70,39,2,15877.074719326201,63040.98581350125,1111395.230352834,2458598.4467265485,3569993.6770793824,641,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0642,104,74,38,5,29406.420311055925,80645.44190588323,2176075.1030181386,3064526.7924235626,5240601.895441702,642,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0643,96,65,38,3,24293.239379280814,74742.04034353046,1579060.5596532528,2840197.5330541576,4419258.09270741,643,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0644,100,75,39,6,9129.343757612642,52495.681318267765,684700.7818209481,2047331.571412443,2732032.353233391,644,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0645,93,60,43,7,29012.927618517733,91796.59384079213,1740775.657111064,3947253.535154062,5688029.192265126,645,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0646,110,76,42,4,11383.435486761266,83277.3557019648,865141.0969938561,3497648.9394825217,4362790.036476377,646,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0647,94,69,38,9,38697.16850118991,76606.04023450689,2670104.626582104,2911029.528911262,5581134.155493366,647,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0648,107,73,45,4,14724.578081782985,53486.79383329524,1074894.199970158,2406905.7224982856,3481799.9224684434,648,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0649,97,70,37,9,19994.824415126208,56645.41059655166,1399637.7090588345,2095880.1920724113,3495517.901131246,649,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0650,89,63,37,9,50179.775602944894,61058.369129360915,3161325.862985528,2259159.657786354,5420485.520771882,650,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0651,89,58,34,6,29668.138996711175,57019.05641595701,1720752.0618092483,1938647.9181425385,3659399.979951787,651,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0652,106,77,45,2,11525.481529058794,55447.29966759095,887462.0777375271,2495128.4850415927,3382590.5627791197,652,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0653,102,74,41,10,11980.673125406178,96222.15664089471,886569.8112800572,3945108.422276683,4831678.23355674,653,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0654,110,75,43,9,15373.773648983453,75092.75933393225,1153033.023673759,3228988.651359087,4382021.675032846,654,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0655,123,85,47,1,27911.28733611615,69785.13938527893,2372459.423569873,3279901.5511081098,5652360.974677983,655,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0656,110,86,45,2,27309.226441329844,55394.0357212314,2348593.4739543665,2492731.607455413,4841325.081409779,656,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0657,91,62,33,5,13281.649401023089,136021.24231871343,823462.2628634315,4488700.996517543,5312163.259380974,657,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0658,103,62,36,7,10934.457369780832,54428.94349124087,677936.3569264116,1959441.9656846712,2637378.322611083,658,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0659,96,69,32,10,26080.678793278013,94238.17893217706,1799566.836736183,3015621.725829666,4815188.562565849,659,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0660,109,82,38,2,19749.510012461815,194917.0269200149,1619459.8210218688,7406847.022960566,9026306.843982436,660,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0661,111,71,47,7,80364.63799389232,84055.07922500501,5705889.297566354,3950588.723575236,9656478.02114159,661,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0662,105,79,37,4,22515.566511594003,360961.5327794298,1778729.7544159263,13355576.712838903,15134306.467254829,662,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0663,104,69,47,6,65417.932468099825,76184.26453670916,4513837.340298888,3580660.4332253304,8094497.773524219,663,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0664,102,76,39,5,10913.652868192343,55152.786867703995,829437.617982618,2150958.6878404557,2980396.3058230737,664,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0665,107,77,44,3,8570.421865814777,54772.856192803345,659922.4836677378,2410005.6724833474,3069928.156151085,665,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0666,91,68,36,3,11248.037190833744,58497.377375729644,764866.5289766946,2105905.585526267,2870772.1145029617,666,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0667,103,65,43,2,44957.724375922255,50143.316209482124,2922252.0844349465,2156162.5970077314,5078414.681442678,667,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0668,92,55,45,3,63174.81183731585,79037.7400621763,3474614.6510523716,3556698.302797933,7031312.953850305,668,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0669,103,74,37,1,13776.125375407968,56666.2042253236,1019433.2777801896,2096649.556336973,3116082.834117163,669,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0670,106,80,46,4,16708.291666202178,98236.63011604347,1336663.3332961742,4518884.985338,5855548.318634174,670,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0671,98,76,38,8,10922.841803652873,59741.15145391492,830135.9770776184,2270163.755248767,3100299.732326385,671,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0672,87,68,38,5,7428.030969300889,64946.25795558094,505106.1059124605,2467957.8023120756,2973063.908224536,672,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0673,107,75,34,7,33895.821245155785,192662.07418118668,2542186.593386684,6550510.522160347,9092697.115547031,673,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0674,93,68,41,8,25180.17309242114,55865.253470306176,1712251.7702846376,2290475.392282553,4002727.162567191,674,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0675,90,62,34,2,22165.510741238257,83346.35422383496,1374261.665956772,2833776.043610389,4208037.709567161,675,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0676,91,65,37,0,9508.734513971654,87778.28864519605,618067.7434081575,3247796.679872254,3865864.4232804114,676,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0677,81,53,32,11,58922.247164486966,55252.84059725627,3122879.0997178094,1768090.8991122006,4890969.99883001,677,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0678,81,53,37,7,16284.775911147597,66028.08243345612,863093.1232908226,2443039.0500378762,3306132.1733286986,678,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0679,92,65,37,7,30338.592316953684,59409.874676742606,1972008.5006019894,2198165.3630394763,4170173.863641466,679,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0680,114,76,50,4,9202.800849366504,90307.67163262468,699412.8645518543,4515383.581631234,5214796.446183088,680,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0681,101,81,43,6,19647.097298900553,73823.65544526097,1591414.8812109448,3174417.1841462217,4765832.065357166,681,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0682,95,70,42,3,26234.344070821993,64748.822059362654,1836404.0849575396,2719450.5264932313,4555854.611450771,682,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0683,102,73,45,0,26802.35754781392,91516.38897082236,1956572.1009904162,4118237.503687006,6074809.604677422,683,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0684,99,70,37,4,24168.10640892854,55659.687161624446,1691767.4486249976,2059408.4249801044,3751175.8736051023,684,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0685,102,81,38,7,29635.06285611876,87564.71730902544,2400440.0913456194,3327459.2577429665,5727899.349088586,685,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0686,89,63,36,8,11177.831063138985,111511.2874948998,704203.356977756,4014406.349816393,4718609.706794149,686,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0687,90,65,35,2,24795.651232876302,116228.71501631773,1611717.3301369597,4068005.0255711204,5679722.35570808,687,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0688,84,52,36,4,23582.36839973895,92241.4644938135,1226283.1567864253,3320692.721777286,4546975.878563711,688,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0689,108,81,49,5,25311.23406919431,61665.9574465957,2050209.9596047392,3021631.9148831894,5071841.874487929,689,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0690,105,77,47,12,23003.625901822998,248323.6266744406,1771279.194440371,11671210.453698708,13442489.648139078,690,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0691,118,90,48,3,10260.658886828698,60520.0821550549,923459.2998145828,2904963.9434426352,3828423.243257218,691,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0692,97,66,33,6,9989.802970092253,75125.42714627308,659326.9960260887,2479139.095827012,3138466.091853101,692,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0693,101,67,45,11,5833.888793594615,53638.98849728645,390870.5491708392,2413754.4823778905,2804625.0315487296,693,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0694,101,76,44,1,35972.883802348326,241268.99401526575,2733939.1689784727,10615835.736671694,13349774.905650167,694,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0695,84,58,34,3,36192.04078570246,81366.39185168281,2099138.3655707426,2766457.322957216,4865595.6885279585,695,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0696,87,54,42,14,36538.80679852079,87530.0059244425,1973095.5671201227,3676260.2488265852,5649355.8159467075,696,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0697,109,74,44,1,26478.11912424104,51379.48267005258,1959380.8151938368,2260697.2374823135,4220078.052676151,697,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0698,73,53,34,3,6124.965908076634,88997.37318869318,324623.1931280616,3025910.688415568,3350533.8815436293,698,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0699,93,65,38,3,11896.192916484384,90757.7234757601,773252.539571485,3448793.4920788836,4222046.031650368,699,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0700,84,60,23,3,24397.824575282248,78072.86885524864,1463869.474516935,1795675.9836707187,3259545.4581876537,700,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0701,101,78,42,6,23892.28306986113,57402.99141133871,1863598.079449168,2410925.639276226,4274523.718725394,701,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0702,97,67,43,7,19270.892427860566,65438.95978032662,1291149.792666658,2813875.2705540447,4105025.063220703,702,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0703,103,78,37,1,27483.753348531765,52396.08121966748,2143732.7611854775,1938655.0051276968,4082387.7663131743,703,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0704,117,83,53,3,22180.99288123896,64532.817790685716,1841022.4091428337,3420239.342906343,5261261.752049176,704,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0705,91,65,43,2,23681.804255815052,55914.0325246984,1539317.2766279783,2404303.3985620313,3943620.6751900096,705,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0706,86,58,39,6,15011.33408313887,59369.51367918875,870657.3768220545,2315411.033488361,3186068.4103104156,706,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0707,96,65,48,3,39703.97516141082,53678.07174196251,2580758.385491703,2576547.4436142,5157305.829105903,707,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0708,113,81,45,3,17009.66574660981,55511.885726844375,1377782.9254753948,2498034.857707997,3875817.7831833917,708,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0709,109,74,33,6,9913.081724642678,51618.83005327459,733568.0476235582,1703421.3917580615,2436989.43938162,709,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0710,83,54,31,8,13868.84993341142,137252.40446467834,748917.8964042166,4254824.538405029,5003742.434809246,710,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0711,89,70,38,3,17870.744784034367,67652.32442625039,1250952.1348824056,2570788.3281975146,3821740.46307992,711,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0712,104,79,47,9,39990.678683264974,61202.44328013025,3159263.615977933,2876514.8341661217,6035778.450144054,712,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0713,87,56,42,5,21474.88090184146,67920.32213417278,1202593.330503122,2852653.5296352566,4055246.8601383786,713,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0714,118,84,45,14,19698.76197062534,74283.06504933296,1654696.0055325285,3342737.927219983,4997433.932752511,714,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0715,103,64,47,4,10412.91295406208,138631.66118145388,666426.4290599731,6515688.075528332,7182114.504588305,715,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0716,89,61,31,5,35287.69342317425,54096.32773102434,2152549.298813629,1676986.1596617547,3829535.458475384,716,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0717,97,69,50,5,14895.712630169595,57521.54614591114,1027804.1714817021,2876077.307295557,3903881.478777259,717,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0718,96,64,37,3,20743.397549400397,221496.7338555911,1327577.4431616254,8195379.152656871,9522956.595818497,718,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0719,128,82,47,5,53536.01297405331,60195.3651917352,4389953.063872371,2829182.164011555,7219135.227883926,719,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0720,94,62,40,6,29889.36464553205,50458.49055160418,1853140.608022987,2018339.6220641674,3871480.2300871545,720,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0721,98,68,41,1,8292.009103088845,53299.29835151508,563856.6190100415,2185271.232412118,2749127.8514221595,721,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0722,104,83,43,1,7618.188251866407,50536.69555124001,632309.6249049117,2173077.90870332,2805387.5336082317,722,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0723,103,73,46,8,21192.735353468906,314513.98125097685,1547069.6808032303,14467643.137544936,16014712.818348166,723,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0724,88,62,32,3,10639.78579958581,56985.55516030758,659666.7195743202,1823537.7651298426,2483204.484704163,724,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0725,109,79,48,4,32504.312394592533,139830.70611743734,2567840.67917281,6711873.893636992,9279714.572809802,725,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0726,79,55,33,7,22592.151337221414,450065.71852210566,1242568.3235471777,14852168.711229486,16094737.034776663,726,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0727,88,64,31,2,24324.293475070514,72123.54496476315,1556754.7824045129,2235829.8939076574,3792584.67631217,727,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0728,94,73,31,5,14413.983503621756,50679.775865614385,1052220.795764388,1571073.051834046,2623293.847598434,728,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0729,106,69,46,0,62619.386220029715,51731.57145164351,4320737.6491820505,2379652.2867756016,6700389.935957652,729,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0730,110,75,47,3,121243.50456978181,65027.99138965194,9093262.842733636,3056315.5953136412,12149578.438047279,730,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0731,94,62,34,4,18635.975639209733,61589.36685574102,1155430.4896310035,2094038.4730951947,3249468.962726198,731,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0732,101,82,49,8,27223.165130807076,72585.47258600009,2232299.54072618,3556688.1567140045,5788987.697440185,732,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0733,87,51,26,2,23352.291745472325,62999.59236372089,1190966.8790190886,1637989.4014567432,2828956.2804758316,733,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0734,98,77,28,8,18848.486199554132,148372.9808984415,1451333.4373656681,4154443.4651563624,5605776.90252203,734,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0735,96,66,43,5,13369.853589465794,67903.41424333914,882410.3369047424,2919846.812463583,3802257.1493683252,735,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0736,111,83,37,9,11487.551014352035,80264.95877644356,953466.7341912189,2969803.4747284115,3923270.2089196304,736,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0737,108,77,40,6,11143.834236740735,123870.85843423003,858075.2362290366,4954834.337369202,5812909.573598239,737,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0738,97,71,39,4,28089.30043375567,53280.01036996282,1994340.3307966527,2077920.40442855,4072260.7352252025,738,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0739,108,74,43,2,16126.115427625658,55502.668063361634,1193332.5416442987,2386614.72672455,3579947.2683688486,739,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0740,101,76,44,3,4689.232912287986,52322.85361319581,356381.70133388694,2302205.558980616,2658587.2603145028,740,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0741,125,88,54,2,28765.008142268067,53100.376056477835,2531320.71651959,2867420.307049803,5398741.023569393,741,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0742,85,57,39,4,21526.56925608014,66651.52337655118,1227014.447596568,2599409.411685496,3826423.8592820643,742,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0743,99,63,34,8,49414.72821974976,58380.520533684896,3113127.877844235,1984937.6981452864,5098065.575989521,743,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0744,85,65,29,2,27553.18561636894,62309.13522048896,1790957.065063981,1806964.9213941798,3597921.986458161,744,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0745,88,63,32,7,9070.619494034288,252147.04166399472,571449.0281241601,8068705.333247831,8640154.36137199,745,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0746,107,73,33,7,5780.202615067705,53527.63553930098,421954.79089994245,1766411.9727969323,2188366.763696875,746,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
M0747,96,65,36,3,14304.315721142599,68261.1843425009,929780.5218742689,2457402.6363300323,3387183.1582043013,747,51f3c6760f42acbe76dda42ed2ccfac04f744e32c97d93a446ea51b9438ecc8f,True
